species	genome_sequence_num	genome_sequence_length	totol_masked_length	totol_masked_perc	Retroelements_num	Retroelements_len	Retroelements_perc	SINEs_num	SINEs_len	SINEs_perc	Penelope_num	Penelope_len	Penelope_perc	LINEs_num	LINEs_len	LINEs_perc	CRE/SLACS_num	CRE/SLACS_len	CRE/SLACS_perc	L2/CR1/Rex_num	L2/CR1/Rex_len	L2/CR1/Rex_perc	R1/LOA/Jockey_num	R1/LOA/Jockey_len	R1/LOA/Jockey_perc	R2/R4/NeSL_num	R2/R4/NeSL_len	R2/R4/NeSL_perc	RTE/Bov-B_num	RTE/Bov-B_len	RTE/Bov-B_perc	L1/CIN4_num	L1/CIN4_len	L1/CIN4_perc	LTR_num	LTR_len	LTR_perc	BEL/Pao_num	BEL/Pao_len	BEL/Pao_perc	Ty1/Copia_num	Ty1/Copia_len	Ty1/Copia_perc	Gypsy/DIRS1_num	Gypsy/DIRS1_len	Gypsy/DIRS1_perc	Retroviral_num	Retroviral_len	Retroviral_perc	DNA_num	DNA_len	DNA_perc	hobo-Activator_num	hobo-Activator_len	hobo-Activator_perc	Tc1-IS630-Pogo_num	Tc1-IS630-Pogo_len	Tc1-IS630-Pogo_perc	En-Spm_num	En-Spm_len	En-Spm_perc	MuDR-IS905_num	MuDR-IS905_len	MuDR-IS905_perc	PiggyBac_num	PiggyBac_len	PiggyBac_perc	Tourist/Harbinger_num	Tourist/Harbinger_len	Tourist/Harbinger_perc	Other_num	Other_len	Other_perc	Rolling-circles_num	Rolling-circles_len	Rolling-circles_perc	Unclassified_num	Unclassified_len	Unclassified_perc	Total_interspersed_repeats_len	Total_interspersed_repeats_perc	Small_RNA_num	Small_RNA_len	Small_RNA_perc	Satellites_num	Satellites_len	Satellites_perc	Simple_repeats_num	Simple_repeats_len	Simple_repeats_perc	Low_complexity_num	Low_complexity_len	Low_complexity_perc
Campylorhamphus_procurvoides	16876	1047499103	88403298	0.08439999999999999	188296	58556910	0.0559	7411	857929	0.0008	119	23768	0.0	158153	47642596	0.0455	0	0	0.0	153024	46717011	0.0446	0	0	0.0	3458	257675	0.0002	1478	627227	0.0006	74	16915	0.0	22732	10056385	0.0096	0	0	0.0	0	0	0.0	28	3041	0.0	22546	10023350	0.0096	15585	2505091	0.0024	2566	461352	0.0004	521	92729	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	3957	399175	0.0004	0	0	0.0	42	6573	0.0	68866	16971009	0.016200000000000003	78033010	0.0745	1665	231688	0.0002	1211	198229	0.0002	178058	7903246	0.0075	43597	2202812	0.0021
Alaudala_cheleensis	65586	1069224903	95395861	0.0892	199247	60013043	0.056100000000000004	7049	827994	0.0008	105	20636	0.0	144700	39656239	0.0371	0	0	0.0	141590	39418118	0.0369	0	0	0.0	2909	199681	0.0002	26	1702	0.0	70	16102	0.0	47498	19528810	0.0183	0	0	0.0	0	0	0.0	30	2997	0.0	47330	19501828	0.0182	13936	2174237	0.002	2213	388900	0.0004	452	79005	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	3571	352229	0.0003	0	0	0.0	36	5259	0.0	82404	21299826	0.0199	83487106	0.0781	1501	195953	0.0002	1445	340261	0.0003	201484	9197243	0.0086	45532	2321987	0.0022
Bucco_capensis	41629	988120178	138799421	0.1405	353372	99651922	0.1009	8188	824194	0.0008	101	19465	0.0	325150	90778654	0.0919	0	0	0.0	307037	87460918	0.0885	0	0	0.0	8280	549376	0.0006	8108	2609285	0.0026	66	15149	0.0	20034	8049074	0.008100000000000001	0	0	0.0	0	0	0.0	145	34812	0.0	19749	7989274	0.008100000000000001	14919	2330236	0.0024	2353	404155	0.0004	458	78500	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	4202	419926	0.0004	0	0	0.0	41	5881	0.0	124536	27257107	0.0276	129239265	0.1308	1853	254566	0.0003	1700	272193	0.0003	155525	7313359	0.0074	35926	1888487	0.0019
Catharus_fuscescens	65695	1041802491	98401482	0.09449999999999999	182493	54477870	0.052300000000000006	7433	852892	0.0008	454	72461	0.0001	132587	36852736	0.0354	0	0	0.0	129212	36563744	0.0351	0	0	0.0	2829	199278	0.0002	26	1939	0.0	66	15314	0.0	42473	16772242	0.0161	0	0	0.0	0	0	0.0	32	3373	0.0	42295	16743031	0.0161	13738	2194675	0.0021	2113	369929	0.0004	645	171650	0.0002	0	0	0.0	0	0	0.0	0	0	0.0	3424	338187	0.0003	0	0	0.0	30	4416	0.0	110005	28646840	0.0275	85319385	0.0819	1447	191102	0.0002	1510	417786	0.0004	207493	10308127	0.009899999999999999	44932	2312923	0.0022
Regulus_satrapa	38895	1011445235	83199302	0.0823	176944	53566449	0.053	6021	709512	0.0007000000000000001	98	19820	0.0	131517	36667428	0.0363	0	0	0.0	128580	36418957	0.036000000000000004	0	0	0.0	2755	212112	0.0002	21	1433	0.0	63	15106	0.0	39406	16189509	0.016	0	0	0.0	0	0	0.0	26	2491	0.0	39242	16162846	0.016	12755	1979145	0.002	2099	370174	0.0004	446	79015	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	3109	309324	0.0003	0	0	0.0	32	4927	0.0	53543	13084844	0.0129	68630438	0.0679	1375	179057	0.0002	1014	221049	0.0002	275439	11516520	0.011399999999999999	54245	2790036	0.0028000000000000004
Loxia_leucoptera	26321	1027807383	90080004	0.0876	193062	58935719	0.057300000000000004	7045	833369	0.0008	106	20417	0.0	136523	38647046	0.037599999999999995	0	0	0.0	133569	38403612	0.0374	0	0	0.0	2756	205305	0.0002	20	1291	0.0	72	16421	0.0	49494	19455304	0.0189	0	0	0.0	0	0	0.0	42	3856	0.0	49310	19426363	0.0189	13430	2086817	0.002	2190	385143	0.0004	459	80135	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	3464	334787	0.0003	0	0	0.0	38	5591	0.0	64429	17322605	0.0169	78345141	0.0762	1422	190097	0.0002	1147	287772	0.0003	203461	9199450	0.009000000000000001	43645	2199406	0.0021
Stercorarius_parasiticus	11280	1159854254	90148228	0.07769999999999999	178698	60002036	0.051699999999999996	10910	1355418	0.0012	154	33161	0.0	157097	54224991	0.046799999999999994	0	0	0.0	151327	53795937	0.0464	0	0	0.0	5371	339982	0.0003	32	2005	0.0	88	21799	0.0	10691	4421627	0.0038	0	0	0.0	0	0	0.0	45	7831	0.0	10417	4370309	0.0038	28313	4734838	0.0040999999999999995	5375	959644	0.0008	712	126974	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	8496	919033	0.0008	0	0	0.0	66	10288	0.0	63326	14985818	0.0129	79722692	0.0687	2379	340914	0.0003	842	103074	0.0001	206449	8192744	0.0070999999999999995	45238	2071333	0.0018
Baryphthengus_martii	37658	1100876976	109057318	0.09910000000000001	220229	76416648	0.0694	7703	936377	0.0009	610	112525	0.0001	194510	68028270	0.061799999999999994	0	0	0.0	186907	67425861	0.061200000000000004	0	0	0.0	6837	439409	0.0004	80	33278	0.0	76	17197	0.0	18016	7452001	0.0068000000000000005	0	0	0.0	0	0	0.0	30	3877	0.0	17712	7392909	0.0067	19380	3122575	0.0028000000000000004	3183	556642	0.0005	576	102124	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	5461	564322	0.0005	0	0	0.0	48	7694	0.0	73787	18068704	0.016399999999999998	97607927	0.08869999999999999	1937	262441	0.0002	1197	187149	0.0002	228974	8805491	0.008	50982	2403125	0.0022
Vireo_altiloquus	28485	1064977253	100048067	0.09390000000000001	187266	58558938	0.055	7745	911881	0.0009	307	52390	0.0	142449	41471182	0.038900000000000004	0	0	0.0	138590	41084987	0.038599999999999995	0	0	0.0	3277	247948	0.0002	203	68431	0.0001	72	17426	0.0	37072	16175875	0.0152	0	0	0.0	0	0	0.0	34	4061	0.0	36714	16071800	0.0151	15041	2386447	0.0022	2367	423607	0.0004	489	86853	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	3944	397301	0.0004	0	0	0.0	36	5004	0.0	98299	27325651	0.025699999999999997	88271036	0.08289999999999999	1631	218508	0.0002	1431	329326	0.0003	194404	9227840	0.0087	42586	2164491	0.002
Hemiprocne_comata	30279	1141196188	122285515	0.1072	255366	88250146	0.07730000000000001	8003	990359	0.0009	127	24982	0.0	232947	81536279	0.07139999999999999	0	0	0.0	226659	81080440	0.071	0	0	0.0	6058	411073	0.0004	21	1309	0.0	82	18475	0.0	14416	5723508	0.005	0	0	0.0	0	0	0.0	104	15405	0.0	14122	5673134	0.005	20329	3303209	0.0029	3205	561814	0.0005	576	102396	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	5694	586301	0.0005	0	0	0.0	55	8188	0.0	90588	20845169	0.0183	112398524	0.09849999999999999	1947	267081	0.0002	1203	151303	0.0001	186042	7695605	0.0067	42152	1986331	0.0017000000000000001
Psilopogon_haemacephalus	45061	1204560348	351032892	0.2914	895697	267468650	0.222	4509	546947	0.0005	95	20112	0.0	855587	250002348	0.2075	0	0	0.0	840640	249006008	0.20670000000000002	0	0	0.0	14783	963595	0.0008	24	1435	0.0	45	11198	0.0	35601	16919355	0.013999999999999999	0	0	0.0	0	0	0.0	24	2264	0.0	35458	16896694	0.013999999999999999	11496	1720353	0.0014000000000000002	1731	294832	0.0002	403	69028	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	3104	297572	0.0002	0	0	0.0	30	4427	0.0	252688	62256836	0.051699999999999996	331445839	0.2752	1585	190271	0.0002	2810	374562	0.0003	315315	15755780	0.0131	58796	3393197	0.0028000000000000004
Edolisoma_coerulescens	13754	1042448157	82532838	0.07919999999999999	182006	56213032	0.053899999999999997	7379	881801	0.0008	114	23265	0.0	146777	43425446	0.0417	0	0	0.0	142872	43086873	0.041299999999999996	0	0	0.0	3565	266951	0.0003	119	27907	0.0	75	18340	0.0	27850	11905785	0.011399999999999999	0	0	0.0	0	0	0.0	33	3974	0.0	27653	11871377	0.011399999999999999	16707	2703173	0.0026	2868	524149	0.0005	501	90912	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	4392	448518	0.0004	0	0	0.0	41	6641	0.0	52917	13371682	0.0128	72287887	0.0693	1580	214534	0.0002	1376	296538	0.0003	179335	7888181	0.0076	40804	2009578	0.0019
Irena_cyanogastra	29340	1036547706	87409387	0.0843	187436	57804325	0.0558	7002	825817	0.0008	104	20992	0.0	139445	39784043	0.0384	0	0	0.0	135972	39475554	0.0381	0	0	0.0	3280	270344	0.0003	24	1655	0.0	65	15498	0.0	40989	17194465	0.0166	0	0	0.0	0	0	0.0	29	3370	0.0	40819	17165939	0.0166	14107	2251240	0.0022	2414	431971	0.0004	464	84449	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	3389	340028	0.0003	0	0	0.0	39	5968	0.0	56020	15611856	0.0151	75667421	0.073	1405	190512	0.0002	1421	362582	0.0003	196913	9090674	0.0088	43569	2238928	0.0022
Sterrhoptilus_dennistouni	31158	1050381639	96915691	0.09230000000000001	186795	57090284	0.054400000000000004	6826	810242	0.0008	102	20281	0.0	136570	39055226	0.037200000000000004	0	0	0.0	133362	38770521	0.0369	0	0	0.0	3022	248078	0.0002	18	1287	0.0	66	15059	0.0	43399	17224816	0.016399999999999998	0	0	0.0	0	0	0.0	37	3721	0.0	43219	17195077	0.016399999999999998	13571	2135367	0.002	2144	376187	0.0004	470	83175	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	3352	335525	0.0003	0	0	0.0	33	4566	0.0	86940	24841751	0.023700000000000002	84067402	0.08	1428	184017	0.0002	1353	295970	0.0003	226448	10142819	0.0097	44874	2365386	0.0023
Pachycephala_philippinensis	28049	1041722788	83557031	0.0802	184111	54899340	0.0527	7818	941888	0.0009	271	52393	0.0001	147090	42092177	0.0404	0	0	0.0	142307	41623996	0.04	0	0	0.0	3723	260915	0.0003	98	19729	0.0	77	17822	0.0	29203	11865275	0.011399999999999999	0	0	0.0	0	0	0.0	33	3296	0.0	29013	11832619	0.011399999999999999	16724	2672384	0.0026	2632	467239	0.0004	515	92661	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	4475	446579	0.0004	0	0	0.0	46	7102	0.0	57863	15126098	0.014499999999999999	72697822	0.0698	1660	216422	0.0002	1363	287392	0.0003	189761	8498417	0.008199999999999999	40819	2025837	0.0019
Rhabdornis_inornatus	18698	1038144357	89060746	0.0858	186170	59045581	0.056900000000000006	6591	793018	0.0008	110	20680	0.0	139091	40324536	0.0388	0	0	0.0	135826	40052783	0.038599999999999995	0	0	0.0	2999	218789	0.0002	89	16627	0.0	67	15657	0.0	40488	17928027	0.0173	0	0	0.0	0	0	0.0	25	3484	0.0	40192	17839418	0.0172	14313	2253383	0.0022	2258	397199	0.0004	458	81028	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	3670	371332	0.0004	0	0	0.0	37	5699	0.0	54232	14487722	0.013999999999999999	75786686	0.073	1483	205913	0.0002	1446	409630	0.0004	212151	10392910	0.01	45136	2415132	0.0023
Ramphastos_sulfuratus	95483	1176906612	273362357	0.2323	718256	210798227	0.1791	5351	640376	0.0005	99	20486	0.0	697210	204292532	0.1736	0	0	0.0	680960	203119694	0.1726	0	0	0.0	16051	1136813	0.001	41	2255	0.0	59	13284	0.0	15695	5865319	0.005	0	0	0.0	0	0	0.0	32	3458	0.0	15532	5838680	0.005	13371	2016260	0.0017000000000000001	2006	339880	0.0003	481	81737	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	3655	354625	0.0003	0	0	0.0	34	4899	0.0	205067	43201473	0.036699999999999997	256015960	0.2175	1589	205139	0.0002	3049	382373	0.0003	283850	13311156	0.0113	60212	3595084	0.0031
Quiscalus_mexicanus	56227	1041398572	102335777	0.0983	195408	60644925	0.0582	6481	775967	0.0007000000000000001	102	20880	0.0	134451	37952305	0.0364	0	0	0.0	131357	37710863	0.0362	0	0	0.0	2900	202839	0.0002	23	1382	0.0	69	16341	0.0	54476	21916653	0.021	0	0	0.0	0	0	0.0	30	3454	0.0	54307	21888367	0.021	14055	2208025	0.0021	2183	387987	0.0004	473	80929	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	3646	360564	0.0003	0	0	0.0	40	6644	0.0	105478	27368960	0.0263	90221910	0.0866	1578	211577	0.0002	1568	404171	0.0004	207277	9325319	0.009000000000000001	44030	2315376	0.0022
Hydrobates_tethys	35945	1189005779	80248587	0.0675	149807	45063983	0.0379	12657	1604044	0.0013	2646	378995	0.0003	120578	38689387	0.0325	0	0	0.0	114477	38041788	0.032	0	0	0.0	3332	241275	0.0002	27	1912	0.0	96	25417	0.0	16572	4770552	0.004	0	0	0.0	3213	276483	0.0002	784	183105	0.0002	12328	4263241	0.0036	34670	5832484	0.0049	5940	1037194	0.0009	819	148959	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	11392	1237142	0.001	0	0	0.0	72	11452	0.0	85696	19143600	0.0161	70040067	0.058899999999999994	2750	400680	0.0003	996	142374	0.0001	205842	7969919	0.0067	43639	2030074	0.0017000000000000001
Myiagra_hebetior	20423	1049898355	86834806	0.0827	184914	55930696	0.0533	7429	896333	0.0009	110	22044	0.0	146724	42348108	0.0403	0	0	0.0	143016	42036947	0.04	0	0	0.0	3503	272017	0.0003	28	1841	0.0	67	15259	0.0	30761	12686255	0.0121	0	0	0.0	0	0	0.0	28	3505	0.0	30572	12654227	0.0121	15764	2521478	0.0024	2503	440205	0.0004	491	87547	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	4062	413059	0.0004	0	0	0.0	39	6301	0.0	65456	17756671	0.0169	76208845	0.0726	1629	214524	0.0002	1399	271511	0.0003	193868	8323265	0.0079	40529	1984240	0.0019
Dicaeum_eximium	16764	1015048105	88323579	0.087	176480	55432318	0.0546	6443	773185	0.0008	104	20094	0.0	128797	37134554	0.0366	0	0	0.0	125739	36888427	0.0363	0	0	0.0	2868	209030	0.0002	22	2688	0.0	64	14315	0.0	41240	17524579	0.0173	0	0	0.0	0	0	0.0	247	23670	0.0	40847	17474810	0.0172	14299	2256028	0.0022	2291	413856	0.0004	482	85012	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	3701	365827	0.0004	0	0	0.0	44	6474	0.0	75014	18621875	0.0183	76310221	0.07519999999999999	1486	195036	0.0002	1353	264882	0.0003	211751	9452611	0.009300000000000001	44033	2250129	0.0022
Leptocoma_aspasia	13985	1035751609	86999590	0.084	185788	56114347	0.0542	7201	857925	0.0008	740	100775	0.0001	144606	40724564	0.0393	0	0	0.0	140527	40381034	0.039	0	0	0.0	3233	223534	0.0002	28	1649	0.0	78	17572	0.0	33981	14531858	0.013999999999999999	0	0	0.0	0	0	0.0	25	2714	0.0	33802	14500934	0.013999999999999999	15013	2374951	0.0023	2474	438743	0.0004	491	86179	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	3783	375792	0.0004	0	0	0.0	39	6064	0.0	59413	17105396	0.0165	75594694	0.073	1495	199064	0.0002	1433	337548	0.0003	201509	8858270	0.0086	42883	2161895	0.0021
Zosterops_hypoxanthus	58495	1051741454	101402461	0.0964	189701	57863989	0.055	7329	858501	0.0008	104	20975	0.0	136429	38790202	0.0369	0	0	0.0	133175	38491993	0.0366	0	0	0.0	2983	240814	0.0002	97	20468	0.0	70	15952	0.0	45943	18215286	0.0173	0	0	0.0	0	0	0.0	30	3287	0.0	45772	18185138	0.0173	13953	2181822	0.0021	2219	391178	0.0004	475	82943	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	3565	349206	0.0003	0	0	0.0	37	4723	0.0	93412	25737258	0.0245	85783069	0.0816	1472	193500	0.0002	1360	322422	0.0003	267272	12571030	0.012	49392	2679724	0.0025
Tyrannus_savana	35393	1055499921	88390725	0.0837	197539	60386736	0.0572	8096	954391	0.0009	124	24675	0.0	165412	48945892	0.0464	0	0	0.0	158627	47869577	0.0454	0	0	0.0	4354	292362	0.0003	2234	742589	0.0007000000000000001	73	16689	0.0	24031	10486453	0.009899999999999999	0	0	0.0	0	0	0.0	29	3246	0.0	23836	10452308	0.009899999999999999	16719	2681077	0.0025	2820	503043	0.0005	512	89085	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	4262	439268	0.0004	0	0	0.0	47	7274	0.0	60725	13417464	0.0127	76485277	0.0725	1718	230166	0.0002	1199	178169	0.0002	226594	9154714	0.0087	49737	2516414	0.0024
Alectura_lathami	37168	1043215352	89658862	0.0859	166850	60407721	0.0579	6489	813889	0.0008	531	85246	0.0001	148966	54885254	0.0526	0	0	0.0	143814	54533526	0.052300000000000006	0	0	0.0	4526	247878	0.0002	25	1623	0.0	70	16981	0.0	11395	4708578	0.0045000000000000005	0	0	0.0	0	0	0.0	192	96259	0.0001	11044	4582947	0.0044	18741	2962190	0.0028000000000000004	3299	547099	0.0005	883	166686	0.0002	0	0	0.0	0	0	0.0	0	0	0.0	4844	494476	0.0005	0	0	0.0	47	6187	0.0	42206	10566918	0.0101	73936829	0.0709	1862	240367	0.0002	965	175674	0.0002	345191	13020994	0.0125	49493	2466265	0.0024
Podargus_strigoides	158535	1138406061	97365471	0.0855	159913	51526084	0.0453	8502	1090622	0.001	146	30034	0.0	139193	45076410	0.039599999999999996	0	0	0.0	131923	44525742	0.0391	0	0	0.0	6652	414675	0.0004	388	84447	0.0001	84	21512	0.0	12218	5359052	0.004699999999999999	77	26112	0.0	0	0	0.0	40	6375	0.0	11905	5291110	0.0046	24218	3952149	0.0034999999999999996	3855	672467	0.0006	654	118258	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	7130	746106	0.0007000000000000001	0	0	0.0	61	9113	0.0	120775	31760258	0.0279	87238491	0.0766	2302	322223	0.0003	1117	152059	0.0001	201239	7847031	0.0069	43126	2056143	0.0018
Semnornis_frantzii	249644	1068132104	236683997	0.2216	622621	182326585	0.1707	4650	556302	0.0005	84	17240	0.0	602978	176565327	0.1653	0	0	0.0	588905	175574164	0.16440000000000002	0	0	0.0	13892	955316	0.0009	40	5820	0.0	57	12787	0.0	14993	5204956	0.0049	0	0	0.0	0	0	0.0	35	3881	0.0	14705	5137542	0.0048	12046	1798686	0.0017000000000000001	1867	298739	0.0003	423	72081	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	3172	306010	0.0003	0	0	0.0	33	4990	0.0	198042	39537136	0.037000000000000005	223662407	0.2094	1398	172601	0.0002	2312	229338	0.0002	218033	9985347	0.009300000000000001	48998	2757582	0.0026
Formicarius_rufipectus	11327	1044275471	74507938	0.0713	187494	57973279	0.0555	14487	1652965	0.0016	105	22094	0.0	146053	45453927	0.0435	0	0	0.0	137509	43474187	0.0416	0	0	0.0	4037	285016	0.0003	4337	1657698	0.0016	65	14932	0.0	26954	10866387	0.0104	0	0	0.0	0	0	0.0	29	3134	0.0	26781	10836799	0.0104	14814	2326318	0.0022	2328	407985	0.0004	490	85263	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	3832	380927	0.0004	0	0	0.0	35	5308	0.0	2365	399948	0.0004	60699545	0.0581	1642	210521	0.0002	1166	180981	0.0002	235989	10446714	0.01	55096	3126873	0.003
Mesembrinibis_cayennensis	39979	1196180878	73826264	0.0617	150334	56845989	0.0475	11922	1580973	0.0013	173	37854	0.0	108922	42307509	0.0354	0	0	0.0	104294	41888519	0.035	0	0	0.0	4323	352353	0.0003	33	3264	0.0	99	25519	0.0	29490	12957507	0.0108	0	0	0.0	0	0	0.0	57	11093	0.0	29179	12897759	0.0108	34512	5759909	0.0048	5546	1003594	0.0008	818	149663	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	11547	1244139	0.001	0	0	0.0	79	11698	0.0	4082	708784	0.0006	63314682	0.0529	2975	427644	0.0004	1242	172764	0.0001	211982	8198485	0.0069	44968	2074387	0.0017000000000000001
Setophaga_kirtlandii	44254	1045879602	80833505	0.07730000000000001	216183	66527692	0.0636	6698	796687	0.0008	97	19154	0.0	132511	37653585	0.036000000000000004	0	0	0.0	129162	37373657	0.035699999999999996	0	0	0.0	3163	243157	0.0002	22	1415	0.0	67	16202	0.0	76974	28077420	0.0268	0	0	0.0	0	0	0.0	34	3155	0.0	76799	28048772	0.0268	13747	2137667	0.002	2098	371765	0.0004	478	83127	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	3524	344739	0.0003	0	0	0.0	39	5712	0.0	2243	376389	0.0004	69041748	0.066	1526	204200	0.0002	1735	448420	0.0004	196855	8962047	0.0086	44347	2322376	0.0022
Amazona_guildingii	29878	1133570109	122232191	0.10779999999999999	302102	107345279	0.0947	6601	848124	0.0007000000000000001	131	27079	0.0	241802	83189357	0.07339999999999999	0	0	0.0	231331	82355343	0.0727	0	0	0.0	10102	623145	0.0005	169	166625	0.0001	69	17165	0.0	53699	23307798	0.0206	0	0	0.0	0	0	0.0	34	4277	0.0	53495	23271878	0.020499999999999997	19018	3023559	0.0027	2950	515351	0.0005	545	97897	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	5441	540704	0.0005	0	0	0.0	48	6898	0.0	3201	511433	0.0005	110880271	0.0978	2227	284991	0.0003	2273	392150	0.0003	194962	8643280	0.0076	42694	2236395	0.002
Ciconia_maguari	33984	1200886088	85393892	0.0711	131633	45815005	0.0382	12916	1587686	0.0013	169	36602	0.0	98625	36041058	0.03	0	0	0.0	95257	35703541	0.0297	0	0	0.0	3075	274815	0.0002	24	1470	0.0	100	24630	0.0	20092	8186261	0.0068000000000000005	0	0	0.0	0	0	0.0	461	104381	0.0001	19374	8032318	0.0067	34512	5904792	0.0049	5697	1029494	0.0009	817	152278	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	11287	1254780	0.001	0	0	0.0	84	13525	0.0	111201	24637336	0.020499999999999997	76357133	0.0636	2895	425446	0.0004	1011	141970	0.0001	185042	7019206	0.0058	39836	1808786	0.0015
Dicrurus_megarhynchus	47015	1051520678	70825054	0.0674	180326	56846808	0.0541	7830	948127	0.0009	122	24476	0.0	138849	41325781	0.0393	0	0	0.0	134442	40981155	0.039	0	0	0.0	4065	279667	0.0003	148	23277	0.0	72	17206	0.0	33647	14572900	0.0139	0	0	0.0	0	0	0.0	32	3614	0.0	33449	14538564	0.0138	16739	2665703	0.0025	2611	460292	0.0004	515	92449	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	4519	453913	0.0004	0	0	0.0	46	7424	0.0	2508	426457	0.0004	59938968	0.057	1725	234003	0.0002	1668	415237	0.0004	191878	8251695	0.0078000000000000005	42275	2157070	0.0021
Rhipidura_dahli	14637	1019433115	79206892	0.07769999999999999	157683	47962987	0.047	6605	803652	0.0008	254	45008	0.0	128847	37365507	0.036699999999999997	0	0	0.0	125590	37081478	0.0364	0	0	0.0	2917	222677	0.0002	23	1396	0.0	63	14948	0.0	22231	9793828	0.0096	0	0	0.0	0	0	0.0	39	4002	0.0	22038	9761273	0.0096	14703	2347252	0.0023	2348	412354	0.0004	485	84219	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	3779	378046	0.0004	0	0	0.0	43	6174	0.0	67761	17820926	0.0175	68131165	0.0668	1495	197410	0.0002	1110	254201	0.0002	206841	8631318	0.0085	43242	2144454	0.0021
Odontophorus_gujanensis	26662	977719362	95831878	0.098	224440	73374130	0.075	4846	599482	0.0006	110	21444	0.0	184540	60173704	0.061500000000000006	0	0	0.0	178849	59819690	0.061200000000000004	0	0	0.0	5498	316902	0.0003	25	2624	0.0	58	13044	0.0	35054	12600944	0.0129	0	0	0.0	0	0	0.0	29	3735	0.0	34895	12572854	0.0129	32998	10007836	0.0102	14124	5097664	0.0052	8072	3278010	0.0034000000000000002	0	0	0.0	0	0	0.0	0	0	0.0	3347	339042	0.0003	0	0	0.0	30	4375	0.0	2290	377331	0.0004	83759297	0.0857	1658	205540	0.0002	1536	245324	0.0003	245450	9339243	0.0096	50993	2429356	0.0025
Heliornis_fulica	31355	1097085761	110294106	0.1005	243712	76663957	0.0699	6114	762464	0.0007000000000000001	328	63622	0.0001	214691	67021520	0.0611	0	0	0.0	209207	66594647	0.060700000000000004	0	0	0.0	5047	343301	0.0003	31	1708	0.0	78	18242	0.0	22907	8879973	0.008100000000000001	0	0	0.0	0	0	0.0	45	4800	0.0	22708	8847381	0.008100000000000001	17155	2712649	0.0025	2839	515009	0.0005	535	95308	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	4616	462270	0.0004	0	0	0.0	44	7156	0.0	86819	20230056	0.0184	99606662	0.0908	1906	246173	0.0002	1021	109612	0.0001	210322	8382907	0.0076	47060	2135819	0.0019
Nyctibius_grandis	55068	1154230834	99958558	0.0866	169344	58313627	0.050499999999999996	9884	1280664	0.0011	607	112838	0.0001	147807	51965037	0.045	0	0	0.0	140821	51362626	0.044500000000000005	0	0	0.0	6161	438377	0.0004	128	28223	0.0	90	22973	0.0	11653	5067926	0.0044	0	0	0.0	0	0	0.0	50	8319	0.0	11377	5016667	0.0043	28920	4931470	0.0043	4761	864233	0.0007000000000000001	754	135129	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	8776	976152	0.0008	0	0	0.0	71	10979	0.0	125332	27593800	0.0239	90838897	0.0787	2671	372609	0.0003	1172	154580	0.0001	177007	7019201	0.0060999999999999995	40762	1881843	0.0016
Anseranas_semipalmata	11789	1131429283	86491215	0.0764	131788	44578452	0.0394	9276	1211849	0.0011	1308	200434	0.0002	111470	39393859	0.0348	0	0	0.0	107051	38973453	0.0344	0	0	0.0	2987	193910	0.0002	30	2061	0.0	94	24001	0.0	11042	3972744	0.0034999999999999996	0	0	0.0	0	0	0.0	171	38150	0.0	10641	3892871	0.0034000000000000002	27303	4461856	0.0039000000000000003	4333	771628	0.0007000000000000001	722	129984	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	8753	919620	0.0008	0	0	0.0	65	9566	0.0	86561	21888555	0.019299999999999998	70928863	0.06269999999999999	2366	339869	0.0003	927	138808	0.0001	346859	12854600	0.011399999999999999	54224	2511126	0.0022
